,CIK,Charter_ID,Date_Coded,Date_Filing,CompanyName,State,FullRestate,EntityType,MultComm,MultCommUnequal,MultPreferred,PreferredVote,PreferredVoteLimited,BlankCheck1,BustBankSHVote,BustBankBoD,ReallocateComPref,UnequalVote,WCterm,WCCond,WCProhibit,SMTerm,SMCond,SMProhibit,StaggeredBd,StaggeredBdPhaseOut,CumulativeVoting,CharterSupMaj,MergerSupMaj,CorpOppDirector,CorpOppOfficer,CorpOppSH,Directors102b7,Officers102b7,IndemnityDirector,IndemnityOfficer,AdvancementDirector,AdvancementOfficer,InsuranceDirector,InsuranceOfficer
2609,46640,46640B20130607,1997-10-08,2007-06-21,Kraft Heinz Foods Co,PA,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2610,46640,46640C20130607,2002-11-22,2007-06-21,Kraft Heinz Foods Co,PA,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2611,46640,46640D20130607,2002-11-27,2007-06-21,Kraft Heinz Foods Co,PA,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2612,46640,46640E20130607,2002-12-04,2007-06-21,Kraft Heinz Foods Co,PA,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2613,46640,46640F20130607,2002-12-13,2007-06-21,Kraft Heinz Foods Co,PA,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2614,46640,46640G20130607,2008-03-13,2008-06-19,Kraft Heinz Foods Co,PA,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,Prohibit,Partly,Y,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2615,46640,46640H20130607,2008-08-21,2008-08-21,Kraft Heinz Foods Co,PA,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,Prohibit,Partly,N,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2616,46640,46640I20130607,2013-06-07,2013-06-13,Kraft Heinz Foods Co,PA,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,Prohibit,Partly,N,N,N,N,Y,N,Allow,Allow,N,N,Allow,Allow
2617,46709,46709A19980429,1980-02-04,1998-05-15,HELIX TECHNOLOGY CORP,DE,Y,,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2618,46709,46709B19980429,1987-04-27,1998-05-15,HELIX TECHNOLOGY CORP,DE,N,,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2619,46709,46709C19980429,1988-05-11,1998-05-15,HELIX TECHNOLOGY CORP,DE,N,,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2620,46709,46709D19980429,1995-04-20,1998-05-15,HELIX TECHNOLOGY CORP,DE,N,,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2621,46709,46709E19980429,1998-04-29,1998-05-15,HELIX TECHNOLOGY CORP,DE,N,,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2622,46765,46765A20120312,1987-12-11,1996-12-27,"Helmerich & Payne, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,Allow,N,Y,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
2623,46765,46765B20120312,2006-06-23,2006-12-13,"Helmerich & Payne, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,Allow,N,Y,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
2624,46765,46765C20120312,2012-03-12,2012-03-14,"Helmerich & Payne, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,2015,Allow,N,Y,N,N,N,N,N,Require,Require,Require,Require,Allow,Allow
2625,46989,46989A20070622,1995-10-24,1998-09-15,HERCULES INC,DE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,46989,46989B20070622,2007-06-22,2008-02-28,HERCULES INC,DE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,47111,47111A20050419,1984-10-09,2005-05-11,HERSHEY CO,DE,Y,Corp,Y,Y,N,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2628,47111,47111B20050419,1987-04-27,2005-05-11,HERSHEY CO,DE,N,Corp,Y,Y,N,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2629,47111,47111C20050419,1988-04-25,2005-05-11,HERSHEY CO,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2630,47111,47111D20050419,2005-04-19,2005-05-11,HERSHEY CO,DE,N,Corp,Y,Y,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2631,47217,47217A20160405,1995-06-14,1995-06-14,HP INC,CA,Y,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,Allow,Allow
2632,47217,47217B20160405,1997-01-29,1997-01-29,HP INC,CA,Y,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,Allow,Allow
2633,47217,47217C20160405,1998-02-11,1998-06-12,HP INC,DE,Y,,N,,Y,N,,Y,N,Y,N,N,Y,Y,Y,N,,,N,,Allow,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
2634,47217,47217D20160405,2001-02-27,2001-03-16,HP INC,DE,N,,N,,Y,N,,Y,N,Y,N,N,Y,Y,Y,N,,,N,,Allow,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
2635,47217,47217E20160405,2015-10-31,2015-10-22,HP INC,DE,N,,N,,Y,N,,Y,N,Y,N,N,Y,Y,Y,N,,,N,,Allow,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
2636,47217,47217F20160405,2016-04-05,2016-04-07,HP INC,DE,N,,N,,Y,N,,Y,N,Y,N,N,Y,Y,Y,N,,,N,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
2637,47288,47288A19980601,1995-03-30,1995-03-30,"CAPITAL ONE, NATIONAL ASSOCIATION",LA,Y,Corp,,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
2638,47288,47288B19980601,1996-09-19,1996-09-19,"CAPITAL ONE, NATIONAL ASSOCIATION",LA,N,Corp,,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
2639,47288,47288C19980601,1996-09-30,1997-03-28,"CAPITAL ONE, NATIONAL ASSOCIATION",LA,Y,Corp,,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
2640,47288,47288D19980601,1998-06-01,1998-11-13,"CAPITAL ONE, NATIONAL ASSOCIATION",LA,Y,Corp,,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
2641,47518,47518A19900410,1990-04-10,2008-05-14,"Hill-Rom Holdings, Inc.",IN,Y,Corp,N,,Y,,,Y,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,N,N,N,N,N,N,Allow,Allow,N,N,N,N
2642,47580,47580A19961120,1996-11-20,1997-08-08,HILTON HOTELS CORP,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,Require,Require
2643,48039,48039A20110701,2004-05-04,2009-02-27,HollyFrontier Corp,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,48039,48039B20110701,2007-05-29,2009-02-27,HollyFrontier Corp,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,48039,48039C20110701,2010-03-10,2011-02-25,HollyFrontier Corp,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N
2646,48039,48039D20110701,2011-07-01,2011-07-08,HollyFrontier Corp,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,Y,N,N,Y,N,Require,Require,Require,Require,N,N
2647,48465,48465A20160127,1997-01-24,1997-01-24,HORMEL FOODS CORP /DE/,DE,Y,Corp,Y,Y,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2648,48465,48465B20160127,1997-01-28,2001-11-28,HORMEL FOODS CORP /DE/,DE,Y,Corp,Y,Y,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2649,48465,48465C20160127,2011-02-01,2011-03-11,HORMEL FOODS CORP /DE/,DE,Y,Corp,Y,Y,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2650,48465,48465D20160127,2016-01-27,2016-12-21,HORMEL FOODS CORP /DE/,DE,Y,Corp,Y,Y,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2651,49029,49029A20040824,1997-06-05,1997-06-16,HUGHES SUPPLY INC,FL,Y,,N,,Y,Y,N,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
2652,49029,49029B20040824,2004-08-24,2004-08-30,HUGHES SUPPLY INC,FL,Y,,N,,Y,Y,N,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
2653,4904,4904A20190426,1997-10-29,1997-11-13,AMERICAN ELECTRIC POWER CO INC,NY,Y,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,Allow,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2654,4904,4904B20190426,1999-01-13,1999-03-29,AMERICAN ELECTRIC POWER CO INC,NY,N,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,Allow,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2655,4904,4904C20190426,2009-04-28,2010-02-26,AMERICAN ELECTRIC POWER CO INC,NY,Y,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2656,4904,4904D20190426,2015-04-23,2015-07-23,AMERICAN ELECTRIC POWER CO INC,NY,Y,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2657,4904,4904E20190426,2019-04-26,2019-07-25,AMERICAN ELECTRIC POWER CO INC,NY,Y,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2658,49071,49071A19891108,1989-11-08,1994-02-02,HUMANA INC,DE,Y,,N,,Y,Y,N,Y,Y,N,N,N,N,,,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2659,49196,49196A20190117,2007-02-22,2007-02-22,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,49196,49196B20190117,2007-05-31,2007-05-31,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,49196,49196C20190117,2008-04-16,2008-04-22,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,49196,49196D20190117,2008-04-21,2008-04-22,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,,,,Partly,Y,,,,,,,,,,,
2663,49196,49196E20190117,2008-05-05,2008-05-08,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,Y,2010,,Partly,Y,,,,,,,,,,,
2664,49196,49196F20190117,2008-11-12,2008-11-14,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,Y,,,Partly,Y,,,,,,,,,,,
2665,49196,49196G20190117,2010-04-23,2010-04-27,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,Y,,,Partly,Y,,,,,,,,,,,
2666,49196,49196H20190117,2011-12-28,2012-01-04,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,Y,,,Partly,Y,,,,,,,,,,,
2667,49196,49196I20190117,2019-01-17,2019-01-22,HUNTINGTON BANCSHARES INC/MD,MD,N,Corp,,,,Y,Y,,,,,,,,,,,,Y,,,Partly,Y,,,,,,,,,,,
2668,49196,49196J20190117,2019-01-22,2019-01-22,HUNTINGTON BANCSHARES INC/MD,MD,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,Y,2010,,Partly,Y,N,N,N,Y,Y,Require,Require,N,N,N,N
2669,49600,49600A20030602,1997-04-03,1997-04-24,EASTGROUP PROPERTIES INC,MD,Y,REIT,Y,Y,Y,N,,Y,N,N,Y,N,Y,Y,N,Y,Y,N,,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
2670,49600,49600B20030602,2003-06-02,2003-06-06,EASTGROUP PROPERTIES INC,MD,N,REIT,Y,Y,Y,N,,Y,N,N,Y,N,Y,Y,N,Y,Y,N,,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
2671,49600,49600C20030602,2003-12-04,2004-03-15,EASTGROUP PROPERTIES INC,MD,N,REIT,Y,Y,Y,N,,Y,N,N,Y,N,Y,Y,N,Y,Y,N,,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,N,N
2672,49754,49754A20180220,1992-07-30,1998-03-18,"Dine Brands Global, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2673,49754,49754B20180220,2008-05-28,2008-06-02,"Dine Brands Global, Inc.",DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2674,49754,49754C20180220,2012-12-17,2012-12-18,"Dine Brands Global, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2675,49754,49754D20180220,2018-02-14,2018-02-20,"Dine Brands Global, Inc.",DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2676,49754,49754E20180220,2018-02-20,2018-02-20,"Dine Brands Global, Inc.",DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2677,49826,49826A20160506,2014-05-02,2014-08-08,ILLINOIS TOOL WORKS INC,DE,Y,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2678,49826,49826B20160506,2016-05-06,2016-05-12,ILLINOIS TOOL WORKS INC,DE,N,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2679,50104,50104A20170801,1994-02-09,1994-03-30,TESORO PETROLEUM CORP  NEW,DE,N,Corp,,,,,,,,,,,N,,,N,,,N,,N,Partly,N,N,N,N,,,,,,,,
2680,50104,50104B20170801,1998-08-03,1998-11-16,TESORO PETROLEUM CORP  NEW,DE,N,Corp,,,,,,,,,,,N,,,N,,,N,,N,Partly,N,N,N,N,,,,,,,,
2681,50104,50104C20170801,2006-05-04,2006-05-04,TESORO CORP  NEW,DE,N,Corp,,,,,,,,,,,N,,,N,,,N,,N,Partly,N,N,N,N,,,,,,,,
2682,50104,50104D20170801,2012-08-10,2012-09-13,TESORO CORP  NEW,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2683,50104,50104E20170801,2017-08-01,2017-08-01,ANDEAVOR,DE,Y,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2684,50341,50341A20031027,1995-02-20,1995-03-17,FLEET FINANCIAL GROUP INC,RI,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,50341,50341B20031027,1996-02-21,1996-03-28,FLEET FINANCIAL GROUP INC,RI,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2686,50341,50341C20031027,1999-11-12,1999-11-12,FLEET BOSTON CORP,RI,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2687,50341,50341D20031027,2000-04-18,2000-05-15,FLEETBOSTON FINANCIAL CORP,RI,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2688,50341,50341E20031027,2000-08-16,2001-08-14,FLEETBOSTON FINANCIAL CORP,RI,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2689,50341,50341F20031027,2000-11-17,2001-08-14,FLEETBOSTON FINANCIAL CORP,RI,N,Corp,N,,Y,Y,N,Y,N,N,N,N,N,N,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2690,50341,50341G20031027,2000-11-21,2001-08-14,FLEETBOSTON FINANCIAL CORP,RI,N,Corp,N,,Y,Y,N,Y,N,N,N,N,N,N,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2691,50341,50341H20031027,2003-10-27,2003-10-28,FLEETBOSTON FINANCIAL CORP,RI,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,N,N,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2692,50725,50725A19950207,1986-10-01,1995-11-20,INSTRUMENT SYSTEMS CORP  DE,DE,Y,Corp,N,,Y,Y,Y,N,Y,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
2693,50725,50725B19950207,1995-02-07,1995-11-20,GRIFFON CORP,DE,N,Corp,N,,Y,Y,Y,N,Y,N,N,N,Y,,N,Y,,N,Y,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
2694,50863,50863A20060515,1993-05-07,1998-03-27,INTEL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2695,50863,50863B20060515,2003-02-24,2003-05-06,INTEL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
2696,50863,50863C20060515,2006-05-15,2006-05-22,INTEL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
2697,50957,50957A20020514,1992-07-29,2002-05-14,INTERCO INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,Y,N,Y,Y,N,Require,Require,N,N,N,N
2698,50957,50957B20020514,1993-05-05,2002-05-14,INTERCO INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,1995,N,Partly,Y,Y,N,Y,Y,N,Require,Require,N,N,N,N
2699,50957,50957C20020514,2002-05-14,2002-05-14,FURNITURE BRANDS INTERNATIONAL INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,Y,N,Y,Y,N,Require,Require,N,N,N,N
2700,51143,51143A20070427,1993-05-28,1994-03-28,INTERNATIONAL BUSINESS MACHINES CORP,NY,Y,,N,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2701,51143,51143B20070427,1997-05-02,1997-05-08,INTERNATIONAL BUSINESS MACHINES CORP,NY,Y,,N,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2702,51143,51143C20070427,1999-04-28,1999-04-28,INTERNATIONAL BUSINESS MACHINES CORP,NY,Y,,N,,Y,Y,Y,Y,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2703,51143,51143D20070427,2006-11-29,2006-11-30,INTERNATIONAL BUSINESS MACHINES CORP,NY,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2704,51143,51143E20070427,2007-04-27,2007-04-27,INTERNATIONAL BUSINESS MACHINES CORP,NY,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2705,51253,51253A19930914,1993-09-14,2002-08-12,INTERNATIONAL FLAVORS   FRAGRANCES INC,NY,Y,,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2706,5133,5133A20130809,1987-06-12,1999-05-27,AMERICAN GREETINGS CORP,OH,Y,,Y,Y,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
2707,5133,5133B20130809,1998-07-07,2004-05-04,AMERICAN GREETINGS CORP,OH,N,,Y,Y,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
2708,5133,5133C20130809,2008-06-27,2008-07-01,AMERICAN GREETINGS CORP,OH,Y,,Y,Y,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
2709,5133,5133D20130809,2013-08-09,2013-08-13,AMERICAN GREETINGS CORP,OH,Y,,Y,N,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2710,51434,51434A20130517,1999-04-30,1999-08-16,INTERNATIONAL PAPER CO  NEW,NY,N,,N,,Y,Y,Y,Y,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,
2711,51434,51434B20130517,2001-06-12,2001-08-13,INTERNATIONAL PAPER CO  NEW,NY,N,,N,,Y,Y,Y,Y,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,
2712,51434,51434C20130517,2008-05-12,2008-05-16,INTERNATIONAL PAPER CO  NEW,NY,Y,,N,,Y,Y,Y,Y,Y,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2713,51434,51434D20130517,2013-05-17,2013-05-17,INTERNATIONAL PAPER CO  NEW,NY,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
2714,51644,51644A20131024,1976-05-12,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,51644,51644A20131024,1976-05-12,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,51644,51644C20131024,1983-05-17,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,51644,51644D20131024,1986-05-20,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,51644,51644E20131024,1988-05-19,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2719,51644,51644F20131024,1992-05-19,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2720,51644,51644G20131024,1995-06-02,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2721,51644,51644G20131024,1995-06-02,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2722,51644,51644I20131024,1995-06-07,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2723,51644,51644J20131024,2003-05-29,2003-11-14,INTERPUBLIC GROUP OF COMPANIES INC,DE,N,Corp,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,N,,,,,,
2724,51644,51644K20131024,2013-10-24,2013-10-24,INTERPUBLIC GROUP OF COMPANIES  INC,DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2725,51644,51644K20131024,2013-10-24,2013-10-24,INTERPUBLIC GROUP OF COMPANIES  INC,DE,N,Corp,N,,Y,N,,Y,Y,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2726,5187,5187A20070503,1996-04-23,1996-04-30,WYETH,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2727,5187,5187B20070503,1998-04-23,1998-05-04,WYETH,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
2728,5187,5187C20070503,2002-03-11,2002-03-29,WYETH,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
